Opportunity_ID,Opportunity_Fiscal_Period_ID,Opportunity_Open_Date_DT,Opportunity_Last_Updated_Date_DT,Opportunity_Close_Date_DT,Opportunity_Business_ID,Opportunity_Business_Name,Opportunity_Business_Line_ID,Opportunity_Business_Line_Group_ID,Opportunity_Offering_Amount,Opportunity_Estimated_Revenue,Opportunity_Estimated_Net_Sales_Revenue,Opportunity_Lead_Pursuit_Partner,Opportunity_Lead,Opportunity_Team,Opportunity_Probability_Win,Opportunity_Top_Priority,Opportunity_Stage_ID,Opportunity_Stage_Description,Year,Acitve / Inacitve 
OPP20170024,FP2017,2017-01-15 12:25,2017-05-11 22:45,,GlLo0244,GlobalServices,Loans,Finance,195335.26,143649.77,25346.43,EMP085,"[""'EMP085'"", ""'EMP002'"", ""'EMP042'"", ""'EMP108'"", ""'EMP050'""]","['EMP002', 'EMP098', 'EMP018', 'EMP005', 'EMP050', 'EMP042', 'EMP108', 'EMP085']",0.6785,0,3,Negotiation,2017,Active
OPP20170025,FP2017,2017-01-09 00:49,2017-02-12 19:58,,GlCo0278,GlobalHoldings,Compliance,Legal,211851.63,166995.08,20722.72,EMP098,"[""'EMP098'"", ""'EMP105'"", ""'EMP110'"", ""'EMP116'"", ""'EMP131'""]","['EMP116', 'EMP105', 'EMP035', 'EMP131', 'EMP094', 'EMP003', 'EMP098', 'EMP076', 'EMP130', 'EMP110']",0.8443,0,3,Negotiation,2017,Active
OPP20170026,FP2017,2017-02-27 16:17,2017-08-17 16:26,,InVe0240,InnovativeVentures,Venture Capital,Investment,206246.34,144584.99,21931.27,EMP098,"[""'EMP098'"", ""'EMP038'"", ""'EMP050'"", ""'EMP116'"", ""'EMP085'""]","['EMP085', 'EMP098', 'EMP100', 'EMP005', 'EMP050', 'EMP038', 'EMP087', 'EMP116']",0.7051,0,3,Negotiation,2017,Active
OPP20170027,FP2017,2017-08-09 09:00,2017-09-21 18:23,,NeAn0219,NetAnalytics,Analytics,Technology,206801.56,149544.9,13867.72,EMP069,"[""'EMP069'"", ""'EMP002'"", ""'EMP031'"", ""'EMP117'"", ""'EMP059'""]","['EMP059', 'EMP009', 'EMP008', 'EMP094', 'EMP031', 'EMP035', 'EMP002', 'EMP117', 'EMP112', 'EMP069']",0.9203,0,2,Proposal,2017,Active
OPP20170028,FP2017,2017-08-19 21:00,2017-09-13 08:11,,DaAn0273,DataAnalytics,Analytics,Technology,199585.19,153462.27,8648.31,EMP085,"[""'EMP085'"", ""'EMP017'"", ""'EMP061'"", ""'EMP048'"", ""'EMP108'""]","['EMP081', 'EMP061', 'EMP048', 'EMP010', 'EMP037', 'EMP017', 'EMP085', 'EMP086', 'EMP021', 'EMP108']",0.6369,0,1,Qualifying,2017,Active
OPP20170029,FP2017,2017-05-18 20:35,2017-09-16 07:13,,DaLo0272,DataTechnology,Loans,Finance,182459.95,156754.64,10477.09,EMP036,"[""'EMP036'"", ""'EMP110'"", ""'EMP117'"", ""'EMP085'""]","['EMP094', 'EMP033', 'EMP110', 'EMP117', 'EMP036', 'EMP077', 'EMP075', 'EMP085']",0.6211,0,3,Negotiation,2017,Active
OPP20170030,FP2017,2017-04-02 06:18,2017-04-29 18:13,,GeWe0252,GeoSystems,Wealth Management,Investment,218496.32,179176.28,12733.33,EMP069,"[""'EMP069'"", ""'EMP116'"", ""'EMP042'"", ""'EMP017'"", ""'EMP050'""]","['EMP069', 'EMP032', 'EMP098', 'EMP017', 'EMP091', 'EMP050', 'EMP042', 'EMP116']",0.5741,0,3,Negotiation,2017,Active
OPP20170031,FP2017,2017-11-25 17:43,2017-12-26 03:51,,InCr0208,InfoTechnology,Credit,Finance,197790.59,157744.97,14894.15,EMP083,"[""'EMP083'"", ""'EMP023'"", ""'EMP009'""]","['EMP016', 'EMP009', 'EMP057', 'EMP083', 'EMP098', 'EMP080', 'EMP023']",0.5198,0,1,Qualifying,2017,Active
OPP20170032,FP2017,2017-06-17 20:58,2017-10-29 03:19,2017-11-15 13:32,BiBi0207,BioSolutions,Biotechnology,Healthcare,188939.81,152168.62,16938.81,EMP085,"[""'EMP085'"", ""'EMP108'"", ""'EMP042'"", ""'EMP059'"", ""'EMP116'""]","['EMP108', 'EMP014', 'EMP116', 'EMP039', 'EMP093', 'EMP059', 'EMP085', 'EMP081', 'EMP052', 'EMP042']",0.6204,0,4,Closed-Won,2017,Inactive
OPP20170033,FP2017,2017-04-28 08:41,2017-05-11 11:03,,InAs0194,InfoSystems,Asset Management,Investment,218401.06,194566.25,29733.63,EMP023,"[""'EMP023'"", ""'EMP048'"", ""'EMP067'"", ""'EMP042'"", ""'EMP119'""]","['EMP119', 'EMP060', 'EMP055', 'EMP042', 'EMP067', 'EMP059', 'EMP021', 'EMP048', 'EMP023', 'EMP039']",0.4342,0,1,Qualifying,2017,Active
OPP20170035,FP2017,2017-05-17 06:37,2017-12-09 00:54,,WeIn0217,WebDynamics,Insurance,Risk Management,204924.35,149969.64,16429.48,EMP085,"[""'EMP085'"", ""'EMP050'"", ""'EMP108'"", ""'EMP127'"", ""'EMP072'""]","['EMP003', 'EMP098', 'EMP085', 'EMP068', 'EMP081', 'EMP018', 'EMP050', 'EMP108', 'EMP127', 'EMP072']",0.9238,0,1,Qualifying,2017,Active
OPP20170036,FP2017,2017-06-28 18:50,2017-10-04 12:00,2017-10-27 12:48,InIn0198,InnovativeSystems,Insurance,Risk Management,201538.9,155484.22,15156.78,EMP098,"[""'EMP098'"", ""'EMP069'"", ""'EMP002'""]","['EMP098', 'EMP010', 'EMP002', 'EMP069', 'EMP072', 'EMP089', 'EMP097']",0.3871,0,4,Closed-Won,2017,Inactive
OPP20170037,FP2017,2017-07-01 07:05,2017-12-23 19:39,,InVe0291,InfoVentures,Venture Capital,Investment,201059.25,143129.38,22401.0,EMP085,"[""'EMP085'"", ""'EMP031'"", ""'EMP002'"", ""'EMP042'"", ""'EMP112'""]","['EMP085', 'EMP002', 'EMP042', 'EMP112', 'EMP006', 'EMP031', 'EMP034', 'EMP005', 'EMP058', 'EMP057']",0.6846,0,3,Negotiation,2017,Active
OPP20170038,FP2017,2017-08-08 13:34,2017-12-18 16:30,,NeCr0221,NetTechnology,Credit,Finance,111828.32,92537.09,17229.0,EMP069,"[""'EMP069'"", ""'EMP104'"", ""'EMP085'""]","['EMP097', 'EMP069', 'EMP012', 'EMP104', 'EMP078', 'EMP085', 'EMP047', 'EMP006']",0.282,0,2,Proposal,2017,Active
OPP20170039,FP2017,2017-05-14 02:55,2017-11-25 12:47,,SeAs0203,SecureServices,Asset Management,Investment,181561.89,134807.32,17537.99,EMP085,"[""'EMP085'"", ""'EMP001'"", ""'EMP108'"", ""'EMP036'""]","['EMP085', 'EMP108', 'EMP086', 'EMP037', 'EMP067', 'EMP001', 'EMP036', 'EMP016']",0.9206,0,3,Negotiation,2017,Active
OPP20170040,FP2017,2017-03-25 12:13,2017-03-28 06:59,,SmAs0227,SmartConcepts,Asset Management,Investment,692818.84,584053.57,106401.85,EMP069,"[""'EMP069'"", ""'EMP117'"", ""'EMP025'"", ""'EMP023'""]","['EMP023', 'EMP025', 'EMP031', 'EMP117', 'EMP093', 'EMP062', 'EMP084', 'EMP069', 'EMP017']",0.6878,0,3,Negotiation,2017,Active
OPP20170041,FP2017,2017-03-09 16:18,2017-12-07 19:11,,GlCr0237,GlobalTechnology,Credit,Finance,204872.4,164538.69,19548.58,EMP098,"[""'EMP098'"", ""'EMP031'"", ""'EMP009'"", ""'EMP010'"", ""'EMP069'""]","['EMP021', 'EMP031', 'EMP010', 'EMP069', 'EMP079', 'EMP098', 'EMP027', 'EMP009']",0.7659,0,3,Negotiation,2017,Active
OPP20170042,FP2017,2017-05-17 14:16,2017-07-15 20:19,,GeLo0255,GeoHoldings,Loans,Finance,208471.66,156642.13,9192.76,EMP083,"[""'EMP083'"", ""'EMP025'"", ""'EMP061'"", ""'EMP032'"", ""'EMP031'""]","['EMP075', 'EMP032', 'EMP008', 'EMP098', 'EMP025', 'EMP061', 'EMP095', 'EMP083', 'EMP031', 'EMP038']",0.7934,0,1,Qualifying,2017,Active
OPP20170043,FP2017,2017-03-26 20:42,2017-10-07 09:01,,CrCo0242,CreativeDynamics,Compliance,Legal,191975.16,169687.13,13484.64,EMP098,"[""'EMP098'"", ""'EMP083'"", ""'EMP017'""]","['EMP060', 'EMP080', 'EMP098', 'EMP100', 'EMP083', 'EMP017', 'EMP086', 'EMP016']",0.2616,0,2,Proposal,2017,Active
OPP20170044,FP2017,2017-03-27 05:53,2017-12-13 09:40,,SeCo0209,SecureTechnology,Compliance,Legal,192751.33,134946.98,16734.92,EMP036,"[""'EMP036'"", ""'EMP119'"", ""'EMP110'"", ""'EMP061'"", ""'EMP040'""]","['EMP099', 'EMP061', 'EMP110', 'EMP036', 'EMP040', 'EMP050', 'EMP119', 'EMP024', 'EMP081', 'EMP045']",0.4071,0,2,Proposal,2017,Active
OPP20170045,FP2017,2017-07-16 00:46,2017-12-19 14:09,2017-12-26 11:04,NeEq0238,NetConcepts,Equity,Finance,209147.79,183592.43,31691.36,EMP036,"[""'EMP036'"", ""'EMP116'"", ""'EMP061'"", ""'EMP110'"", ""'EMP069'""]","['EMP093', 'EMP094', 'EMP061', 'EMP036', 'EMP007', 'EMP116', 'EMP085', 'EMP110', 'EMP069']",0.4349,0,4,Closed-Won,2017,Inactive
OPP20170046,FP2017,2017-06-04 23:25,2017-08-02 21:01,,DaWe0220,DataConcepts,Wealth Management,Investment,164809.29,139359.05,9141.7,EMP036,"[""'EMP036'"", ""'EMP114'"", ""'EMP031'"", ""'EMP110'"", ""'EMP023'""]","['EMP016', 'EMP036', 'EMP110', 'EMP088', 'EMP079', 'EMP031', 'EMP068', 'EMP010', 'EMP114', 'EMP023']",0.8829,0,2,Proposal,2017,Active
OPP20170047,FP2017,2017-05-19 09:12,2017-06-06 01:15,,SmCr0256,SmartServices,Credit,Finance,212851.56,186183.68,17446.96,EMP085,"[""'EMP085'"", ""'EMP002'"", ""'EMP042'"", ""'EMP031'"", ""'EMP009'""]","['EMP098', 'EMP031', 'EMP002', 'EMP042', 'EMP085', 'EMP009', 'EMP054', 'EMP045', 'EMP096']",0.6218,0,3,Negotiation,2017,Active
OPP20170048,FP2017,2017-03-19 02:26,2017-11-17 22:51,,DaAs0228,DataHoldings,Asset Management,Investment,214557.46,168131.91,31518.49,EMP098,"[""'EMP098'"", ""'EMP025'"", ""'EMP072'"", ""'EMP119'"", ""'EMP099'""]","['EMP053', 'EMP024', 'EMP025', 'EMP119', 'EMP072', 'EMP099', 'EMP098', 'EMP037', 'EMP092', 'EMP002']",0.3268,0,3,Negotiation,2017,Active
OPP20170049,FP2017,2017-07-17 20:58,2017-07-27 03:38,,InCo0247,InnovativeConcepts,Compliance,Legal,212452.38,163970.54,19091.25,EMP069,"[""'EMP069'"", ""'EMP050'"", ""'EMP117'"", ""'EMP092'"", ""'EMP031'""]","['EMP031', 'EMP069', 'EMP093', 'EMP089', 'EMP012', 'EMP050', 'EMP092', 'EMP038', 'EMP077', 'EMP117']",0.7846,0,1,Qualifying,2017,Active
OPP20170051,FP2017,2017-06-01 09:11,2017-10-26 14:06,,NeCr0206,NetTechnology,Credit,Finance,208610.81,177120.3,11690.36,EMP083,"[""'EMP083'"", ""'EMP098'"", ""'EMP038'""]","['EMP083', 'EMP094', 'EMP098', 'EMP077', 'EMP034', 'EMP051', 'EMP038']",0.9003,0,2,Proposal,2017,Active
OPP20170052,FP2017,2017-12-14 18:36,2017-12-14 18:52,,NeVe0205,NetVentures,Venture Capital,Investment,206478.79,161178.42,17647.67,EMP036,"[""'EMP036'"", ""'EMP108'"", ""'EMP009'"", ""'EMP025'"", ""'EMP031'""]","['EMP031', 'EMP025', 'EMP083', 'EMP052', 'EMP009', 'EMP108', 'EMP001', 'EMP048', 'EMP036']",0.8573,0,3,Negotiation,2017,Active
OPP20170053,FP2017,2017-03-04 17:33,2017-03-27 12:20,2017-04-30 04:27,GlLo0233,GlobalDynamics,Loans,Finance,195252.29,171130.19,32625.88,EMP085,"[""'EMP085'"", ""'EMP104'"", ""'EMP083'""]","['EMP104', 'EMP031', 'EMP085', 'EMP012', 'EMP075', 'EMP083']",0.4813,0,4,Closed-Won,2017,Inactive
OPP20170054,FP2017,2017-11-29 02:01,2017-12-04 15:45,2017-12-06 23:34,GeAn0224,GeoAnalytics,Analytics,Technology,192449.87,169927.97,28696.56,EMP023,"[""'EMP023'"", ""'EMP092'"", ""'EMP085'""]","['EMP037', 'EMP080', 'EMP085', 'EMP092', 'EMP053', 'EMP093', 'EMP076', 'EMP023']",0.9367,0,4,Closed-Won,2017,Inactive
OPP20170055,FP2017,2017-10-21 17:26,2017-12-19 20:48,,InIn0243,InfoDynamics,Insurance,Risk Management,200948.05,169216.58,25505.87,EMP036,"[""'EMP036'"", ""'EMP110'"", ""'EMP040'"", ""'EMP042'"", ""'EMP031'""]","['EMP063', 'EMP036', 'EMP047', 'EMP042', 'EMP067', 'EMP040', 'EMP080', 'EMP031', 'EMP110', 'EMP077']",0.8907,0,1,Qualifying,2017,Active
OPP20170056,FP2017,2017-01-05 18:45,2017-11-25 22:27,,NeWe0204,NetHoldings,Wealth Management,Investment,210705.83,155207.32,29742.44,EMP085,"[""'EMP085'"", ""'EMP108'"", ""'EMP110'"", ""'EMP048'"", ""'EMP116'""]","['EMP108', 'EMP007', 'EMP048', 'EMP033', 'EMP098', 'EMP100', 'EMP085', 'EMP008', 'EMP110', 'EMP116']",0.3348,0,3,Negotiation,2017,Active
OPP20170057,FP2017,2017-12-16 07:06,2017-12-26 17:30,,BiBi0262,BioSystems,Biotechnology,Healthcare,218988.12,167155.5,28468.3,EMP085,"[""'EMP085'"", ""'EMP108'"", ""'EMP083'""]","['EMP094', 'EMP091', 'EMP085', 'EMP083', 'EMP108', 'EMP009', 'EMP042', 'EMP081']",0.7807,0,1,Qualifying,2017,Active
OPP20170058,FP2017,2017-10-18 07:43,2017-12-20 12:34,,TeTr0246,TechTechnology,Treasury,Finance,198651.0,144630.48,21176.87,EMP023,"[""'EMP023'"", ""'EMP061'"", ""'EMP001'"", ""'EMP123'"", ""'EMP104'""]","['EMP100', 'EMP086', 'EMP094', 'EMP023', 'EMP123', 'EMP062', 'EMP061', 'EMP014', 'EMP001', 'EMP104']",0.8581,0,2,Proposal,2017,Active
OPP20170059,FP2017,2017-02-04 09:42,2017-10-09 06:13,,DaCo0229,DataServices,Compliance,Legal,206482.7,151680.18,13762.35,EMP036,"[""'EMP036'"", ""'EMP061'"", ""'EMP083'""]","['EMP067', 'EMP084', 'EMP052', 'EMP036', 'EMP083', 'EMP061', 'EMP050', 'EMP087']",0.8107,0,2,Proposal,2017,Active
OPP20170060,FP2017,2017-06-30 02:58,2017-12-07 02:23,2017-12-21 23:02,BiBi0259,BioDynamics,Biotechnology,Healthcare,219322.39,161663.32,24261.67,EMP098,"[""'EMP098'"", ""'EMP067'"", ""'EMP104'"", ""'EMP061'"", ""'EMP025'""]","['EMP067', 'EMP085', 'EMP018', 'EMP025', 'EMP061', 'EMP065', 'EMP104', 'EMP098']",0.5324,0,4,Closed-Won,2017,Inactive
OPP20170062,FP2017,2017-06-24 07:14,2017-09-24 14:15,,GeEq0215,GeoDynamics,Equity,Finance,194164.86,169247.21,20894.03,EMP083,"[""'EMP083'"", ""'EMP036'"", ""'EMP001'""]","['EMP097', 'EMP036', 'EMP098', 'EMP001', 'EMP073', 'EMP076', 'EMP083']",0.5896,0,3,Negotiation,2017,Active
OPP20170063,FP2017,2017-01-14 22:27,2017-04-23 11:16,,DaAs0265,DataSolutions,Asset Management,Investment,192024.86,148141.3,15812.63,EMP098,"[""'EMP098'"", ""'EMP127'"", ""'EMP104'"", ""'EMP069'""]","['EMP127', 'EMP089', 'EMP087', 'EMP073', 'EMP104', 'EMP081', 'EMP069', 'EMP098', 'EMP072']",0.2531,0,1,Qualifying,2017,Active
OPP20170065,FP2017,2017-12-20 04:19,2017-12-24 17:31,,CrCo0201,CreativeDynamics,Compliance,Legal,644132.31,563538.46,91620.36,EMP036,"[""'EMP036'"", ""'EMP002'"", ""'EMP025'"", ""'EMP048'"", ""'EMP017'""]","['EMP025', 'EMP078', 'EMP002', 'EMP017', 'EMP122', 'EMP112', 'EMP036', 'EMP048', 'EMP097', 'EMP016']",0.91,0,1,Qualifying,2017,Active
OPP20170066,FP2017,2017-08-04 16:44,2017-11-15 17:52,,NeLo0253,NetSystems,Loans,Finance,117825.4,105175.6,16505.61,EMP036,"[""'EMP036'"", ""'EMP085'"", ""'EMP031'""]","['EMP036', 'EMP024', 'EMP086', 'EMP085', 'EMP031', 'EMP019', 'EMP055']",0.8728,0,2,Proposal,2017,Active
OPP20170067,FP2017,2017-11-16 17:34,2017-12-04 18:44,,SmEq0222,SmartSolutions,Equity,Finance,195875.37,168920.51,26412.01,EMP069,"[""'EMP069'"", ""'EMP061'"", ""'EMP009'"", ""'EMP036'""]","['EMP009', 'EMP069', 'EMP081', 'EMP014', 'EMP036', 'EMP010', 'EMP078', 'EMP061']",0.8616,0,2,Proposal,2017,Active
OPP20170068,FP2017,2017-05-19 18:06,2017-05-31 06:41,2017-06-01 08:47,NeEq0269,NetConcepts,Equity,Finance,197428.51,149647.39,29554.05,EMP023,"[""'EMP023'"", ""'EMP072'"", ""'EMP059'"", ""'EMP085'""]","['EMP006', 'EMP023', 'EMP093', 'EMP059', 'EMP078', 'EMP072', 'EMP085', 'EMP045']",0.3545,0,4,Closed-Won,2017,Inactive
OPP20170069,FP2017,2017-12-02 10:18,2017-12-30 01:01,,SeAs0200,SecureServices,Asset Management,Investment,198891.05,150702.53,13300.94,EMP083,"[""'EMP083'"", ""'EMP119'"", ""'EMP092'"", ""'EMP069'""]","['EMP092', 'EMP091', 'EMP039', 'EMP069', 'EMP062', 'EMP077', 'EMP085', 'EMP119', 'EMP083']",0.9471,0,2,Proposal,2017,Active
OPP20170070,FP2017,2017-11-17 17:21,2017-12-14 06:13,,DaCo0254,DataServices,Compliance,Legal,209209.47,152630.92,26645.0,EMP023,"[""'EMP023'"", ""'EMP104'"", ""'EMP048'"", ""'EMP031'"", ""'EMP059'""]","['EMP089', 'EMP059', 'EMP091', 'EMP039', 'EMP090', 'EMP048', 'EMP031', 'EMP075', 'EMP023', 'EMP104']",0.4977,1,3,Negotiation,2017,Active
OPP20170071,FP2017,2017-01-22 20:15,2017-07-31 06:18,,SmCr0280,SmartHoldings,Credit,Finance,217590.59,171825.6,25787.97,EMP069,"[""'EMP069'"", ""'EMP117'"", ""'EMP083'""]","['EMP024', 'EMP036', 'EMP032', 'EMP117', 'EMP006', 'EMP069', 'EMP083']",0.8067,0,3,Negotiation,2017,Active
OPP20170072,FP2017,2017-04-09 13:56,2017-10-18 01:26,,WeTr0289,WebConcepts,Treasury,Finance,221463.75,170447.0,28258.35,EMP098,"[""'EMP098'"", ""'EMP119'"", ""'EMP104'"", ""'EMP002'"", ""'EMP023'""]","['EMP037', 'EMP076', 'EMP091', 'EMP073', 'EMP023', 'EMP104', 'EMP119', 'EMP098', 'EMP002']",0.2981,0,1,Qualifying,2017,Active
OPP20170073,FP2017,2017-03-29 06:28,2017-05-03 01:45,,CrCo0213,CreativeSolutions,Compliance,Legal,221529.75,196381.42,35881.78,EMP098,"[""'EMP098'"", ""'EMP072'"", ""'EMP042'"", ""'EMP092'"", ""'EMP001'""]","['EMP097', 'EMP072', 'EMP042', 'EMP001', 'EMP017', 'EMP084', 'EMP040', 'EMP050', 'EMP098', 'EMP092']",0.6404,0,1,Qualifying,2017,Active
OPP20170074,FP2017,2017-10-05 12:25,2017-10-05 23:37,,InAn0251,InfoAnalytics,Analytics,Technology,217168.29,166769.22,21215.56,EMP098,"[""'EMP098'"", ""'EMP042'"", ""'EMP017'"", ""'EMP131'"", ""'EMP085'""]","['EMP017', 'EMP131', 'EMP093', 'EMP009', 'EMP098', 'EMP085', 'EMP091', 'EMP052', 'EMP042']",0.6058,0,3,Negotiation,2017,Active
OPP20170076,FP2017,2017-03-11 08:40,2017-08-19 11:48,2017-08-30 04:38,DaAn0281,DataAnalytics,Analytics,Technology,187730.16,152731.48,25920.34,EMP069,"[""'EMP069'"", ""'EMP061'"", ""'EMP108'"", ""'EMP001'"", ""'EMP127'""]","['EMP069', 'EMP001', 'EMP108', 'EMP018', 'EMP097', 'EMP127', 'EMP061', 'EMP023', 'EMP005', 'EMP050']",0.8318,0,4,Closed-Won ,2017,Inactive
OPP20170077,FP2017,2017-06-07 08:41,2017-11-05 14:23,,CrCo0234,CreativeSolutions,Compliance,Legal,211903.62,179409.86,17183.57,EMP098,"[""'EMP098'"", ""'EMP061'"", ""'EMP123'"", ""'EMP059'"", ""'EMP042'""]","['EMP059', 'EMP080', 'EMP023', 'EMP020', 'EMP098', 'EMP061', 'EMP123', 'EMP075', 'EMP091', 'EMP042']",0.7932,0,1,Qualifying,2017,Active
OPP20170078,FP2017,2017-04-23 13:23,2017-04-27 17:19,2017-06-10 14:31,SmCr0210,SmartServices,Credit,Finance,208714.11,163857.34,24342.08,EMP036,"[""'EMP036'"", ""'EMP123'"", ""'EMP001'"", ""'EMP023'""]","['EMP036', 'EMP123', 'EMP027', 'EMP087', 'EMP042', 'EMP023', 'EMP075', 'EMP001']",0.6715,0,4,Closed-Won,2017,Inactive
OPP20170079,FP2017,2017-07-26 14:46,2017-11-03 10:44,,InIn0285,InnovativeSystems,Insurance,Risk Management,185295.85,152970.43,8692.79,EMP023,"[""'EMP023'"", ""'EMP042'"", ""'EMP001'"", ""'EMP017'"", ""'EMP104'""]","['EMP042', 'EMP023', 'EMP069', 'EMP033', 'EMP047', 'EMP058', 'EMP104', 'EMP001', 'EMP017']",0.6146,0,3,Negotiation,2017,Active
OPP20170080,FP2017,2017-01-08 01:20,2017-06-03 08:33,,GlCo0192,GlobalHoldings,Compliance,Legal,203397.68,175302.97,12244.19,EMP023,"[""'EMP023'"", ""'EMP050'"", ""'EMP059'"", ""'EMP116'"", ""'EMP108'""]","['EMP038', 'EMP116', 'EMP062', 'EMP023', 'EMP060', 'EMP108', 'EMP050', 'EMP059', 'EMP061', 'EMP052']",0.3744,0,1,Qualifying,2017,Active
OPP20170081,FP2017,2017-04-01 19:19,2017-10-16 05:58,,GlCr0195,GlobalConcepts,Credit,Finance,218026.4,167964.76,9645.37,EMP085,"[""'EMP085'"", ""'EMP069'"", ""'EMP117'""]","['EMP069', 'EMP080', 'EMP054', 'EMP072', 'EMP117', 'EMP003', 'EMP098', 'EMP085']",0.3311,0,2,Proposal,2017,Active
OPP20170082,FP2017,2017-03-20 14:55,2017-04-22 05:33,,InAs0199,InnovativeTechnology,Asset Management,Investment,181978.27,150010.71,14222.9,EMP036,"[""'EMP036'"", ""'EMP085'"", ""'EMP117'""]","['EMP085', 'EMP059', 'EMP009', 'EMP036', 'EMP082', 'EMP117', 'EMP052', 'EMP032']",0.8831,0,1,Qualifying,2017,Active
OPP20170083,FP2017,2017-08-12 21:52,2017-09-02 06:50,,CrLo0236,CreativeServices,Loans,Finance,183195.25,141921.76,26300.9,EMP083,"[""'EMP083'"", ""'EMP104'"", ""'EMP117'"", ""'EMP036'""]","['EMP104', 'EMP085', 'EMP083', 'EMP086', 'EMP045', 'EMP073', 'EMP117', 'EMP016', 'EMP036']",0.5081,0,3,Negotiation,2017,Active
OPP20170085,FP2017,2017-06-18 12:20,2017-11-21 11:52,,GlMo0270,GlobalSolutions,Mortgages,Banking,215286.27,175574.97,9580.07,EMP085,"[""'EMP085'"", ""'EMP050'"", ""'EMP072'"", ""'EMP069'""]","['EMP007', 'EMP085', 'EMP059', 'EMP050', 'EMP072', 'EMP069', 'EMP032', 'EMP037']",0.4415,0,2,Proposal,2017,Active
OPP20170086,FP2017,2017-02-14 07:11,2017-06-08 05:03,2017-09-07 07:30,InDe0232,InnovativeHoldings,Deposits,Banking,125295.99,99563.77,13012.18,EMP069,"[""'EMP069'"", ""'EMP083'"", ""'EMP025'""]","['EMP088', 'EMP025', 'EMP083', 'EMP069', 'EMP077', 'EMP062', 'EMP097']",0.6152,0,4,Closed-Won,2017,Inactive
OPP20170087,FP2017,2017-05-26 07:29,2017-06-26 17:37,,BiBi0249,BioVentures,Biotechnology,Healthcare,183916.89,162704.11,15980.95,EMP036,"[""'EMP036'"", ""'EMP072'"", ""'EMP001'"", ""'EMP069'""]","['EMP093', 'EMP098', 'EMP060', 'EMP069', 'EMP072', 'EMP001', 'EMP077', 'EMP036']",0.8567,0,3,Negotiation,2017,Active
OPP20170088,FP2017,2017-11-14 19:07,2017-12-21 04:42,,SmTr0226,SmartDynamics,Treasury,Finance,190115.48,144217.37,17669.35,EMP023,"[""'EMP023'"", ""'EMP039'"", ""'EMP025'"", ""'EMP001'"", ""'EMP072'""]","['EMP020', 'EMP133', 'EMP023', 'EMP025', 'EMP027', 'EMP001', 'EMP024', 'EMP012', 'EMP039', 'EMP072']",0.5352,0,1,Qualifying,2017,Active
OPP20170089,FP2017,2017-01-05 21:36,2017-01-25 02:26,,TeLo0257,TechSolutions,Loans,Finance,206397.49,164783.31,9179.53,EMP085,"[""'EMP085'"", ""'EMP025'"", ""'EMP072'"", ""'EMP061'"", ""'EMP114'""]","['EMP075', 'EMP085', 'EMP114', 'EMP061', 'EMP078', 'EMP025', 'EMP003', 'EMP127', 'EMP045', 'EMP072']",0.7058,0,2,Proposal,2017,Active
OPP20170090,FP2017,2017-05-14 09:45,2017-11-15 18:27,,TeWe0261,TechServices,Wealth Management,Investment,213205.93,163156.67,21165.36,EMP098,"[""'EMP098'"", ""'EMP002'"", ""'EMP009'"", ""'EMP036'""]","['EMP084', 'EMP082', 'EMP036', 'EMP052', 'EMP053', 'EMP098', 'EMP009', 'EMP002']",0.7516,0,2,Proposal,2017,Active
OPP20170091,FP2017,2017-12-30 11:22,2017-12-30 20:53,,SeCo0239,SecureDynamics,Compliance,Legal,194262.7,164629.03,27222.57,EMP023,"[""'EMP023'"", ""'EMP061'"", ""'EMP114'"", ""'EMP119'"", ""'EMP009'""]","['EMP061', 'EMP023', 'EMP062', 'EMP119', 'EMP088', 'EMP024', 'EMP114', 'EMP007', 'EMP009', 'EMP096']",0.2624,0,2,Proposal,2017,Active
OPP20170092,FP2017,2017-08-22 05:23,2017-12-04 01:36,,WeIn0202,WebDynamics,Insurance,Risk Management,204215.42,147542.67,29464.78,EMP098,"[""'EMP098'"", ""'EMP108'"", ""'EMP009'"", ""'EMP023'""]","['EMP108', 'EMP089', 'EMP001', 'EMP009', 'EMP053', 'EMP098', 'EMP023', 'EMP034', 'EMP097']",0.7858,0,2,Proposal,2017,Active
OPP20170093,FP2017,2017-08-10 21:54,2017-12-30 14:58,2018-01-26 01:58,InAn0196,InfoAnalytics,Analytics,Technology,216583.4,190486.96,12434.64,EMP023,"[""'EMP023'"", ""'EMP009'"", ""'EMP119'"", ""'EMP061'"", ""'EMP059'""]","['EMP086', 'EMP078', 'EMP119', 'EMP061', 'EMP009', 'EMP059', 'EMP035', 'EMP023', 'EMP081', 'EMP077']",0.9442,0,4,Closed - Won ,2017,Active
OPP20170094,FP2017,2017-03-23 05:46,2017-07-11 03:22,,TeTr0218,TechTechnology,Treasury,Finance,198394.96,162910.51,25358.69,EMP023,"[""'EMP023'"", ""'EMP002'"", ""'EMP009'"", ""'EMP025'"", ""'EMP085'""]","['EMP023', 'EMP045', 'EMP025', 'EMP085', 'EMP009', 'EMP055', 'EMP002', 'EMP024', 'EMP021', 'EMP082']",0.466,0,1,Qualifying,2017,Active
